pay_layout,gnd_layout,n_routings_checked,n_poses_checked,feasible,n_wcc_fail,n_wfc_fail,n_ifc_fail,n_ifc_fail_cable_cable,n_ifc_fail_exit_angle,wfc_fail_residual_min,wfc_fail_residual_median,wfc_fail_residual_max,wfc_fail_residual_force_median,wfc_fail_residual_moment_median,wfc_fail_residual_force_lateral_median,wfc_fail_residual_force_vertical_median,n_wfc_verify_attempted,n_wfc_verify_rescued,conditioning_index,manipulability,sigma_min,sigma_max,rank_ok,wfc_ok,max_wfc_residual,max_wfc_residual_force,max_wfc_residual_moment,ifc_ok,min_cable_cable_dist,min_exit_angle_margin,wfc_rescued_by_reposition,best_routing
parallelepiped-int,rectangle-same,34,10,True,6,100,19,19,0,2.067335908305403,14.725715767756586,20.658547940147745,14.504753633711896,1.8551285103112294,14.5047152660275,0.016873071142332385,5,1,0.046812474735113525,0.01812687230960799,0.11062308603001425,2.3842692440912616,True,True,1.4438022517112667e-14,1.1949218545369531e-14,8.103867617357112e-15,True,0.06381402746950593,0.41302574003819187,True,A-A|B-B|B-D|C-A|C-C|D-C
parallelepiped-ext,hexagon,180,10,True,24,482,116,116,0,1.7866419383723002,13.923174221782757,23.501554715566414,13.76436263248123,2.058852486486011,13.76432694139028,0.01953738203527422,2,1,0.046684877534932556,0.01625994243484465,0.11467224698165032,2.508874963494213,True,True,1.078917454334091e-14,6.526751786450488e-15,8.591146515148075e-15,True,0.06361495963082832,0.39300248433366436,True,A-E|A-F|B-B|C-C|D-A|D-D
parallelepiped-int,two-triangles,180,10,True,36,454,115,115,0,1.7026001099947894,13.873941961415976,23.81137692747291,13.782711111317258,1.7407704492447356,13.782703788718408,0.014756383489932468,1,1,0.04658338065959308,0.014540889420294058,0.1124656187557316,2.4142863219303763,True,True,4.926825094124602e-15,3.6444855833477145e-15,3.3153175324343467e-15,True,0.12387175155653606,0.4657593743306056,True,A-E|B-A|B-D|C-B|C-C|D-F
parallelepiped-int,2X3,180,10,True,52,342,102,102,0,2.4925253661497644,13.724821770452056,22.425577165784123,13.612673997595095,1.860376226736739,13.61265544369058,0.015670251674789526,3,1,0.04653042615137847,0.02412238839745556,0.1111367184992869,2.3884741166505403,True,True,0.12451537606018512,0.06891235754364147,0.10370711573072815,True,0.05172163655963992,0.4446994208396341,True,A-D|B-C|B-E|C-A|C-F|D-B
parallelepiped-ext,horizzontal-parallelepiped,180,10,True,24,632,116,116,0,2.310376548560269,13.745996113672252,23.306106557335674,13.477331436176964,2.199073363302882,13.477313166609273,0.01816685311232913,3,1,0.04610628714956681,0.019605813757025057,0.11297046751226536,2.4956412519494435,True,True,1.1119915219236047e-14,9.314379589181751e-15,6.074112885980293e-15,True,0.12206927011800943,0.32651322683833955,True,A-A|A-D|B-C|C-E|D-B|D-F
2X3,rectangle-opposite,180,10,True,72,147,94,94,0,1.7154036576497578,13.715156682596275,22.41416813616857,13.458819531050695,2.6611800686788305,13.45875714628637,0.01328909902983888,4,1,0.04591413263440598,0.04787331736654016,0.1093116215060036,2.3807837638228713,True,True,1.1707458404032483e-14,1.0886980803209723e-14,4.305604634972164e-15,True,0.08266256000251289,0.4182034220705242,True,A-D|B-D|C-A|D-B|E-A|F-C
pentagon,horizzontal-parallelepiped,360,10,True,0,1230,270,270,0,1.6679755456975454,13.704853528516114,24.233008495348944,13.297765176020409,2.6107191039716513,13.293864405597967,0.022311835410015135,1,1,0.045859736814393696,0.04576962665421064,0.11027234861339273,2.416623795334142,True,True,9.318085397840794e-15,6.761814371444807e-15,6.411285509753586e-15,True,0.08731941453218817,0.3503071239504709,True,A-A|B-F|C-B|D-C|E-D|E-E
rhombus-ext,central-trapezoid,78,10,True,6,255,47,47,0,1.6477392218027551,14.038342606683468,23.731168148983457,13.92803409397273,1.6123402556810984,13.927995835429892,0.01152925467036603,1,1,0.045529277354029306,0.013650790139968023,0.1107074742352283,2.431566690030734,True,True,4.9711424358781806e-15,3.504122528394262e-15,3.5261001721148905e-15,True,0.26787424706002044,0.5202372758899162,True,A-C|A-D|B-A|C-D|D-B|D-E
2X3,cross,360,10,True,48,717,249,249,0,1.748148704044183,14.506180946541265,22.75621152873663,14.353419507479957,1.6289973632349173,14.353294099056747,0.0175592839177785,1,1,0.04550309738733922,0.024213666292036525,0.10941503541765855,2.4045623638821163,True,True,7.871678936971414e-15,3.887366295532235e-15,6.844831084191882e-15,True,0.06970391706375242,0.36990647383846204,True,A-C|B-B|C-D|D-E|E-D|F-A
2X3,pyramid,720,10,True,64,1406,525,525,0,1.8747445486516365,12.893349349450169,25.17636597448884,12.686370669727268,2.1536401218541585,12.686370669727268,0.016270465718681848,3,1,0.045492070879836026,0.03996084691197196,0.1092350454979486,2.4011886771759627,True,True,6.5906489508797204e-15,5.329070518200751e-15,3.8778423131653425e-15,True,0.16641940591260795,0.3892155522973273,True,A-C|B-A|C-F|D-E|E-B|F-D
central-parallelepiped,rectangle-opposite,78,10,True,22,154,40,40,0,1.797481683573319,13.680672606074811,23.180553160144974,13.202526447642272,2.79953666654705,13.202522238538403,0.01173048599098081,7,1,0.0453261024249626,0.02477960186310592,0.10855052138287968,2.394878791146562,True,True,1.3049755487615991e-14,1.1916163935586911e-14,5.319883020027936e-15,True,0.07360601501924349,0.31140856846121034,True,A-C|B-A|C-A|C-D|D-B|E-D
wave,pentagon,168,10,True,0,562,119,119,0,1.5913851217765227,14.180345058778688,23.59585035628477,14.075366707851755,1.5179838637898266,14.075358631773636,0.010444017757694546,3,1,0.04519325356382399,0.010462513680304942,0.109402513346008,2.4207709053632254,True,True,9.10151879462365e-15,4.247042750643924e-15,8.049861628816387e-15,True,0.15834691307585153,0.45931210206367873,True,A-E|B-A|C-B|C-C|D-D|E-E
central-parallelepiped,two-triangles,360,10,True,36,1692,221,221,0,1.5138544674980992,13.752784213566418,23.786689346775027,13.584431242976478,1.8539232933987226,13.584417933056837,0.011715896079964594,1,1,0.045128870458689525,0.026680146705864705,0.10875264769454683,2.4098242785424424,True,True,1.0796026988962398e-14,6.105217258353122e-15,8.903960971090995e-15,True,0.0667122630549902,0.4652866157331114,True,A-C|B-B|C-A|C-D|D-F|E-E
rectangle-opposite,rhombus-int,34,10,True,10,38,20,20,0,2.5585613647921353,13.91262521387854,22.518179389850385,13.850626608695503,2.3689230216902923,13.850589322879372,0.014379885491269562,2,1,0.04502095388056394,0.03987956297510911,0.10895074777323928,2.4200008747543347,True,True,8.131510326190337e-15,5.801977620773422e-15,5.697237565082261e-15,True,0.24486350500313978,0.45336865794965664,True,A-A|A-B|B-C|C-D|D-B|D-C
3X2,3X2,720,10,True,268,489,414,414,0,1.9372344529223418,14.115448206764153,23.738982495146352,13.941584886414747,1.41858349435315,13.941569171418818,0.012053256356496789,1,1,0.044857166261539475,0.010156824254022008,0.10883015511895133,2.4261486890281407,True,True,5.259223848564703e-15,2.220446049250313e-15,4.76749985125122e-15,True,0.1996871374912286,0.4361681820504353,True,A-E|B-F|C-B|D-A|E-D|F-C
cross,base-trapezoid,168,10,True,30,539,98,98,0,1.7237331014167658,15.084545120325773,23.47114347397784,14.16217765033246,4.575108837764866,14.161184438438298,0.07243812183913612,2,1,0.04483901491110774,0.011888811768595266,0.11000567228368313,2.4533472133981244,True,True,8.370227544394544e-15,5.891509130072236e-15,5.945656340154264e-15,True,0.21524043613620883,0.4993505740910072,True,A-E|B-B|C-B|D-A|D-C|E-D
rectangle-opposite,rhombus-ext,34,10,True,10,38,20,20,0,2.586548537628916,13.985432559793072,22.605170499371035,13.678741580565255,2.441379533865297,13.678738925128858,0.011377725399245087,2,1,0.044802972474871486,0.03990282164283372,0.10840960323459292,2.419696668460922,True,True,8.981148454337477e-15,6.466036496704424e-15,6.233089088255905e-15,True,0.40853405799163706,0.36990647383846204,True,A-A|A-B|B-C|C-D|D-A|D-D
horizzontal-parallelepiped,3X2,720,10,True,148,1847,458,458,0,1.5348699251665396,13.900740179524265,23.801154041145704,13.722395161989585,1.8507362591830372,13.722392799890754,0.012967120238357666,2,1,0.04455531713730504,0.022561832588915597,0.10722571164967883,2.406574984512936,True,True,6.90734737061152e-15,4.591765527460402e-15,5.160148935749836e-15,True,0.08475007441438115,0.3846245126357791,True,A-B|B-D|C-E|D-C|E-F|F-A
vertical-parallelepiped,rhombus-int,180,10,True,40,455,106,106,0,1.5716848159787322,13.990300890345388,23.62319960697816,13.89506721915329,1.764951122025873,13.895065770667616,0.013617557663399893,3,1,0.04431610573426186,0.022902911659520967,0.10759939285881846,2.4279974757716754,True,True,0.48380799579424233,0.11086531327087902,0.4709342407468281,True,0.2740918615692966,0.45336865794965664,True,A-B|B-B|C-A|D-C|E-C|F-D
base-trapezoid,two-triangles,360,10,True,12,1183,260,260,0,1.8203736640334172,15.370081764689756,26.718242132204395,13.453039858388726,6.43945051418934,13.453039858388726,0.10749940248210166,1,1,0.044296093932742114,0.03410385930914012,0.11507537449665371,2.5978673124402523,True,True,7.119291619286993e-15,6.466036496704424e-15,2.9790409838967277e-15,True,0.06725787130427473,0.443009111449057,True,A-A|B-D|B-E|C-B|D-F|E-C
central-parallelepiped,pyramid,360,10,True,10,1416,210,210,0,1.6478754748308708,12.866345578757496,25.465439382726537,12.681238195103763,1.8716622887230636,12.68121814195884,0.013632647222246774,1,1,0.044230698513295835,0.025803660832422328,0.10659676878758867,2.410017756232031,True,True,1.51830863339235e-14,1.1953472840395246e-14,9.361655712389118e-15,True,0.15891376702457702,0.41115190529900336,True,A-A|B-B|C-C|C-E|D-F|E-D
rectangle-opposite,base-trapezoid,78,10,True,0,245,60,60,0,2.365653619130427,14.836937521671901,21.323516115083645,14.500627438438604,2.4029856407247427,14.500592407924938,0.017965066374568295,1,1,0.044164765731956934,0.06494324511975423,0.10637982611432976,2.4087035072248777,True,True,1.0145792412010458e-14,9.969778034532539e-15,1.881656081690141e-15,True,0.07556782805543794,0.507168727450094,True,A-B|A-D|B-A|C-B|D-C|D-E
parallelepiped-ext,2X3,180,10,True,60,248,102,102,0,3.944148567844155,13.799532150243447,22.114394936337977,13.622878949946593,1.8887051719041956,13.622864916305218,0.017438915509536912,2,1,0.044161859606268686,0.022156315671952042,0.10929088539568603,2.504296769677926,True,True,5.857939004215904e-15,4.550560269027492e-15,3.688882027804963e-15,True,0.05172163655963992,0.4446994208396341,True,A-B|A-D|B-E|C-A|D-C|D-F
hexagon,vertical-parallelepiped,720,10,True,124,1874,455,455,0,1.587916975652831,13.791694545411204,23.799739507659577,13.581593068593708,1.8138968698497016,13.581534872580779,0.013222025940218707,1,1,0.04411014270896546,0.026576342504520636,0.10643701973062374,2.412982892231501,True,True,6.429296167574983e-15,4.950150691486844e-15,4.1026646636017774e-15,True,0.050002356365240426,0.36945378526400835,True,A-A|B-D|C-E|D-F|E-C|F-B
rhombus-ext,arrow,78,10,True,6,319,45,45,0,1.8939987407872696,13.946027617023965,23.782555365427413,13.817162447725833,1.5102970035364223,13.817152957170704,0.013361048388761176,1,1,0.04407448852589724,0.020063330302163448,0.10673297838178467,2.4216498466923926,True,True,7.160723346098895e-15,6.646518689688359e-15,2.6645352591003757e-15,True,0.1032572795041736,0.45323801017551585,True,A-A|A-C|B-D|C-E|D-B|D-C
2X3,3X2,720,10,True,228,631,451,451,0,1.7736651939521693,13.775328546840932,23.815253610247858,13.571360220199498,1.5954541549017123,13.57133880139667,0.018012143854640783,3,1,0.04402592514829229,0.028069800878669608,0.10542224017780925,2.394549116746919,True,True,4.725952219296117e-15,4.440892098500626e-15,1.616509124176106e-15,True,0.0938466201523473,0.4759218661878611,True,A-C|B-F|C-A|D-D|E-B|F-E
horizzontal-parallelepiped,arrow,360,10,True,46,906,247,247,0,1.5139028717372172,13.860426840688788,23.697153604210126,13.63832454229075,2.016733238917222,13.638287035849384,0.013073809743941567,2,1,0.043948895313495225,0.028981985348795494,0.10580896661914657,2.407545533611085,True,True,1.3059831630330134,0.16388814513582606,1.2956591750956934,True,0.16622082587559467,0.42827695480702754,True,A-A|B-E|C-D|D-B|E-C|F-C
wave,cross,168,10,True,28,661,100,100,0,1.5388728325900318,14.582346073663956,23.032168803911443,14.495435631444503,1.3171974423571433,14.495397992580886,0.009509464172314352,1,1,0.04392524177624604,0.006758090592101579,0.10651378057780002,2.4248877472406014,True,True,1.390219125818473e-14,1.2560739669470201e-14,5.9580819677934555e-15,True,0.05071673947113901,0.4475031594694418,True,A-D|B-C|C-A|C-D|D-B|E-E
pentagon,cross,168,10,True,1,812,116,116,0,1.7708347643041271,14.355215068253983,23.105374623292114,14.08162793010466,2.312405734280081,14.081497680401228,0.020591243246886215,1,1,0.04390171967172726,0.01885921114118778,0.10622958405289473,2.41971350660568,True,True,4.3737714791252564e-15,3.66205343881779e-15,2.3914935841127266e-15,True,0.0654221785506943,0.4312665152281575,True,A-C|B-D|C-B|D-E|E-A|E-D
hexagon,3X2,720,10,True,96,2235,492,492,0,1.5833391277114996,13.953276480104632,24.02945156870486,13.85970796479815,1.5428069637713318,13.859707083047251,0.011596163375529045,1,1,0.04359210891764173,0.018589170321302535,0.10555690123992026,2.421468101929828,True,True,1.2447993739376756e-14,7.287484799940193e-15,1.0091833997158473e-14,True,0.056456766395305155,0.4836808458573047,True,A-E|B-C|C-A|D-F|E-B|F-D
central-parallelepiped,pentagon,168,10,True,0,607,130,130,0,1.690232716283768,13.903637255994868,23.44094013243481,13.633670482195573,1.9675090335216012,13.633638414914744,0.009548813806778966,1,1,0.04352804290360235,0.029251571650207336,0.10500426143288012,2.412335920211796,True,True,1.603647888727603e-14,1.2560739669470201e-14,9.969778034532539e-15,True,0.05854812886921447,0.3581303928054846,True,A-E|B-D|C-A|C-C|D-E|E-B
pentagon,vertical-parallelepiped,360,10,True,0,1615,261,261,0,1.5870829170386245,13.588822374394462,24.25176220964795,13.200504568888658,2.514479754040454,13.200245814395657,0.022457672909066417,3,1,0.043484840459850564,0.03233661920395624,0.10516609516440512,2.41845420271243,True,True,8.380118571261807e-15,6.5137552185224584e-15,5.272322090083122e-15,True,0.21434453317633073,0.3886873512957292,True,A-A|B-F|C-E|D-D|E-B|E-C
parallelepiped-ext,base-trapezoid,78,10,True,0,213,56,56,0,2.2222304770202106,14.849951432763698,21.010506807816338,14.655459240307973,1.9857816429709478,14.655425275234549,0.020853486661676968,1,1,0.043441954360963944,0.02420819803204885,0.10621065565266691,2.5001135725007124,True,True,3.1869396220701337e-15,2.673771110915334e-15,1.7342238036525468e-15,True,0.15555707358765414,0.4446994208396341,True,A-B|A-D|B-B|C-A|D-C|D-E
horizzontal-parallelepiped,rectangle-same,180,10,True,26,563,107,107,0,1.8561855776317566,14.651570021304533,21.116121251154187,14.23016383698216,2.623031557027321,14.230142552976337,0.014076588849452065,3,1,0.04330283757910492,0.047008428384786284,0.10366621782711616,2.3939820950010584,True,True,1.4915051970151673e-14,9.930136612989092e-15,1.112884370092863e-14,True,0.052395158975629325,0.36898991146262244,True,A-D|B-A|C-C|D-C|E-A|F-B
2X3,base-trapezoid,360,10,True,100,585,210,210,0,1.9821323302652043,14.868682913183749,21.299374198143372,14.733278951960665,2.009016353540351,14.733223477275377,0.019206411311033733,1,1,0.04314731978780528,0.038683421099747484,0.10379756543304043,2.4056549964982232,True,True,8.152394204457378e-15,4.440892098500626e-15,6.836666485528232e-15,True,0.14791625621687243,0.44904494826803076,True,A-B|B-D|C-B|D-A|E-C|F-E
base-trapezoid,arrow,168,10,True,14,841,87,87,0,1.6913862639933877,15.433785685938453,26.424566850694365,13.41662971227331,6.212141283911592,13.416312663171617,0.09771774389746035,1,1,0.043123945546556054,0.02926133775348454,0.1118190466837209,2.5929688312726977,True,True,1.1730640871994635e-14,2.7311049195549638e-15,1.1408286514025396e-14,True,0.08096940055903461,0.3676539667191418,True,A-C|B-B|B-E|C-C|D-D|E-A
rectangle-same,rhombus-int,34,10,True,8,76,18,18,0,2.3232758711788373,15.254966123359242,26.032499031462525,13.665694396600934,6.3991022014526395,13.665397860995935,0.0925495991475982,1,1,0.043081583510823925,0.05124529557157738,0.1111107632856302,2.579077977895461,True,True,9.176649804386294e-15,2.220446049250313e-15,8.903960971090995e-15,True,0.26808156824084334,0.41115190529900336,True,A-B|A-C|B-A|C-B|C-C|D-D
central-parallelepiped,rhombus-ext,78,10,True,22,75,48,48,0,1.50677180838652,14.193662974303315,23.1317590371736,14.108522739743147,1.7873175832635746,14.108506438446545,0.009826215343410993,1,1,0.04302026338124369,0.01369518513811922,0.10449459028573939,2.4332312130470366,True,True,7.81978555372668e-15,7.756479225444121e-15,9.930136612989092e-16,True,0.49590027782699986,0.45336865794965664,True,A-A|B-A|C-B|C-D|D-D|E-C
vertical-parallelepiped,3X2,720,10,True,136,1534,474,474,0,1.5103144359651153,13.918978195080548,23.96288259049263,13.70800456997421,1.8952182098659587,13.707987709545328,0.013487882416153063,1,1,0.04295984523251066,0.019672369729863762,0.10364171113937537,2.412525244875477,True,True,6.9936340244295195e-15,5.625624518055646e-15,4.1549086210781375e-15,True,0.12008825600660163,0.3846245126357791,True,A-F|B-A|C-B|D-C|E-D|F-E
rectangle-same,central-parallelepiped,78,10,True,26,164,35,35,0,1.904392637587563,15.3312944399283,25.12986885311832,13.280541372534124,5.846479424851155,13.278512728865516,0.08027339748439477,1,1,0.04291476384721588,0.051887183263067696,0.11133484448088878,2.594324994476503,True,True,1.3673332971056464e-14,9.057678187205881e-15,1.0242973220427484e-14,True,0.2011456302235052,0.4652866157331114,True,A-A|A-B|B-C|C-D|C-E|D-C
pentagon,rhombus-int,78,10,True,0,421,47,47,0,1.5991813894773075,13.776708947112477,23.79918114079055,13.503748682417248,2.4382755938095415,13.503537410697772,0.021093614512675884,1,1,0.042912624228101375,0.027026324523876197,0.10292202897621738,2.3984091121795994,True,True,8.426000324584083e-15,7.32410687763558e-15,4.165926057296536e-15,True,0.051060516802225384,0.4312665152281575,True,A-C|B-B|C-B|D-C|E-A|E-D
rectangle-same,rhombus-ext,34,10,True,14,56,14,14,0,2.2120327867389626,15.394243734861494,25.06222355837946,13.761354416799536,6.239878175746,13.761354416799536,0.10742350786877353,2,1,0.04287879967690554,0.05124107651957014,0.11058175893263748,2.5789378379497094,True,True,6.951095629092365e-15,3.2023728339893768e-15,6.169484474161015e-15,True,0.20422836922613147,0.39028483721018153,True,A-B|A-C|B-A|C-A|C-D|D-D
arrow,horizzontal-parallelepiped,360,10,True,46,902,247,247,0,1.7458126089168,13.886433584887568,23.709788444974453,13.661130174874994,2.0683701124839446,13.661061281230033,0.01445241909492978,2,1,0.04284980927714898,0.02894628044919558,0.10318056858145802,2.407958642571656,True,True,1.5582722720639763e-14,5.3590547049552e-15,1.463221719554628e-14,True,0.1545737809145245,0.36898991146262244,True,A-D|B-A|C-E|C-F|D-B|E-C
3X2,central-parallelepiped,360,10,True,88,673,206,206,0,1.6836642913576092,13.95429620188803,23.742390407572554,13.7517871603798,2.118534422371363,13.751774911583906,0.013444118573550767,3,1,0.042756638591930525,0.016510720442323188,0.10329079079806835,2.4157837051662536,True,True,3.356914957380087e-14,3.045817500343561e-14,1.4113375874265714e-14,True,0.11883491840235728,0.3676539667191418,True,A-C|B-D|C-C|D-A|E-E|F-B
3X2,rectangle-same,180,10,True,66,228,90,90,0,1.8490288174780845,15.001419059299035,21.420723670253388,14.766910891739556,2.4100086149546383,14.766870806393865,0.011539030922809168,3,1,0.042753447710740286,0.02513587355028177,0.10245560381997404,2.396429043878857,True,True,1.297498492879253e-14,1.0503349403995464e-14,7.61773491268772e-15,True,0.05851513060125445,0.36898991146262244,True,A-D|B-A|C-A|D-C|E-B|F-C
rectangle-same,hexagon,180,10,True,20,565,108,108,0,1.9416235758344045,15.38566085728284,26.472950453824012,13.483536990387835,6.086792548550397,13.481514906558504,0.08350350934922979,2,1,0.04244487743203821,0.03979369599416467,0.10900622832333988,2.5755603582370443,True,True,1.3005493894345751e-14,1.0572360710665009e-14,7.574170610664344e-15,True,0.08188232597417444,0.39028483721018153,True,A-B|A-E|B-D|C-C|C-F|D-A
cross,hexagon,360,10,True,8,1282,257,257,0,1.6581224799540648,14.085668272564991,25.507721113128387,13.047100791136918,4.646491966014548,13.0462564822067,0.07933910717518433,3,1,0.04241361991391426,0.01221931994170765,0.1044833138048053,2.4634377828837093,True,True,1.4134320791860543e-14,1.0950198975068616e-14,8.937122951690183e-15,True,0.06708926685656628,0.45673777918439046,True,A-D|B-E|C-A|D-B|D-F|E-C
hexagon,rhombus-ext,180,10,True,40,609,99,99,0,1.5094487113204198,14.033983407486348,23.778291606730487,13.900500043872494,1.5662648914270072,13.900466132499439,0.010714713276707144,2,1,0.04231136305856178,0.02026987389538175,0.10247403332237669,2.4219033827992194,True,True,7.401376964198809e-15,6.654164094267612e-15,3.2407531798537936e-15,True,0.052972451291152654,0.3902008642505306,True,A-D|B-A|C-B|D-C|E-D|F-A
rhombus-ext,pyramid,180,10,True,16,465,123,123,0,2.0771314640356735,12.963532877613611,25.737129838996534,12.78642501508109,1.734959810867013,12.78642501508109,0.013232493802027179,1,1,0.042309969137474694,0.020188868853876905,0.10236816415541307,2.4194809460341524,True,True,6.443644770556742e-15,6.244958254052481e-15,1.5877828359901879e-15,True,0.2057413590396566,0.4179157688864527,True,A-D|A-F|B-B|C-A|D-C|D-E
parallelepiped-int,central-parallelepiped,78,10,True,18,336,42,42,0,1.8523305284727722,13.65031218514775,23.271376597091997,13.47744485239732,2.0461129134073124,13.477418614162197,0.017846361559194612,6,1,0.04227842745189551,0.009847640245461817,0.10236479594560516,2.4212063247166906,True,True,1.8725615406996366e-14,1.0058400026574543e-14,1.5794849200804196e-14,True,0.360508470545832,0.41302574003819187,True,A-A|B-B|B-C|C-C|C-E|D-D
vertical-parallelepiped,rhombus-ext,180,10,True,44,490,100,100,0,1.6276897314476624,14.039168275235362,23.246495978281533,13.91906477577664,1.5682541866527169,13.919034357869212,0.014070137596815968,1,1,0.04223290358374588,0.021402664248659137,0.10203979103580309,2.4161206636778583,True,True,8.542632327376814e-15,7.160723346098895e-15,4.658391164487759e-15,True,0.06858181942565879,0.4804999201258812,True,A-C|B-D|C-A|D-D|E-A|F-B
triangle,2X3,90,10,True,30,125,48,48,0,1.806960254392499,13.981087045810844,23.601977577727588,13.906648650988696,1.281755352867467,13.906623347585118,0.013306130041801367,2,1,0.042197781766710754,0.014501214385939525,0.10202209178197312,2.417712199802335,True,True,5.5288660751834285e-15,4.550560269027492e-15,3.1401849173675502e-15,True,0.18632900272679512,0.48333701435588255,True,A-C|A-E|B-B|B-D|C-A|C-F
pyramid,pentagon,360,10,True,1,1422,282,282,0,1.908328327917473,16.561110818122167,22.884748165217133,14.408428074077282,6.863639754246033,14.406709494985218,0.09499693435815981,2,1,0.042189955363223036,0.034442503291525844,0.10667779862841476,2.5286164186507105,True,True,7.133128933837889e-15,3.972054645195637e-15,5.924889052322839e-15,True,0.0888732057210834,0.3581303928054846,True,A-E|B-A|C-C|D-E|E-B|F-D
central-trapezoid,two-triangles,360,10,True,16,1523,243,243,0,1.5610357637272139,13.836077300666194,24.100700936257486,13.67682222233383,1.6745953821793484,13.676819459461193,0.010841041994728684,2,1,0.04217399665321412,0.016615608761011504,0.1025006078557893,2.4304219659005835,True,True,1.2282900639650168e-14,7.993605777301127e-15,9.325873406851315e-15,True,0.06725787130427473,0.443009111449057,True,A-A|B-B|C-F|D-D|D-E|E-C
pyramid,2X3,720,10,True,64,1451,548,548,0,1.8826738799540148,16.531667179121282,22.589858185997585,14.847322900524667,6.960784449973343,14.84728332190593,0.09656627359510672,1,1,0.04195537193082813,0.04576816532683105,0.10622614644234253,2.531884274973839,True,True,9.68888268694076e-15,7.742959950613002e-15,5.824175385795272e-15,True,0.15695969043670036,0.4475031594694418,True,A-F|B-D|C-B|D-E|E-C|F-A
central-trapezoid,central-parallelepiped,168,10,True,18,585,109,109,0,1.52514318793741,13.867138140113209,23.76493390709823,13.621624143008054,2.1055382718518683,13.62162363512745,0.012308996502273573,3,1,0.04184066644907499,0.019279402257146614,0.10069856626453816,2.406715160407403,True,True,5.0242958677880805e-15,3.972054645195637e-15,3.076740298213702e-15,True,0.26852051181731756,0.4652866157331114,True,A-B|B-E|C-C|D-A|D-D|E-C
hexagon,rhombus-int,180,10,True,28,747,102,102,0,1.6311939921566974,13.959230367268443,23.780706104981405,13.865075905595793,1.4023677210968577,13.865052023181027,0.011233171887164772,1,1,0.04175434537350945,0.021233348347272685,0.10106692501566196,2.4205127421248633,True,True,8.739789604924897e-15,7.793734002518813e-15,3.954950396191509e-15,True,0.05431799011643127,0.4475031594694418,True,A-B|B-C|C-B|D-A|E-D|F-C
3X2,vertical-parallelepiped,720,10,True,136,1507,462,462,0,1.6325077303126303,13.873933670332502,23.981084871536694,13.655125595665607,1.9038631511086532,13.655105107312135,0.013536653220283412,1,1,0.04156188835085939,0.019624526958548383,0.10027294289204806,2.412617589594547,True,True,7.757385465692694e-15,5.617607826891398e-15,5.3497206998673084e-15,True,0.1356867343664309,0.3676539667191418,True,A-E|B-F|C-B|D-A|E-D|F-C
2X3,rhombus-int,180,10,True,64,435,77,77,0,1.853143884130602,13.905523976022018,22.906550951466613,13.639344204657062,2.097286281604021,13.639343870119529,0.016745642206656086,2,1,0.04153363661407243,0.033306772107388465,0.10051570915062236,2.420103736270607,True,True,7.96436617978013e-15,5.837123592330684e-15,5.418405375521665e-15,True,0.2896813514507822,0.45336865794965664,True,A-A|B-D|C-B|D-C|E-B|F-C
rectangle-same,central-trapezoid,78,10,True,4,325,47,47,0,1.9492766947859228,15.31724036804879,26.384413124681085,13.301505425090461,6.140862935684424,13.301309068765933,0.09174838744866598,1,1,0.041440199079208276,0.039628971498726434,0.10617929983387828,2.5622294823180867,True,True,1.064354852757301e-14,5.17269292770965e-15,9.30206284296253e-15,True,0.11188183245892332,0.4531133653291396,True,A-C|A-D|B-D|C-A|C-E|D-B
parallelepiped-int,3X2,180,10,True,52,616,74,74,0,2.129404048809563,13.773267466087528,23.688554463999054,13.704689060748105,1.378015296439429,13.704662436940431,0.017852692055368102,3,1,0.04134777538170115,0.009875163040395176,0.09950596065565329,2.406561410790932,True,True,1.1563387195582508e-14,8.188600426433445e-15,8.16448078515563e-15,True,0.07891842195678764,0.4711911804049626,True,A-C|B-A|B-F|C-B|C-D|D-E
parallelepiped-ext,cross,78,10,True,8,284,49,49,0,2.182423793138072,14.47680046754823,22.52201524345511,14.332648753951037,1.8233134996575082,14.33262264949374,0.021375109397605563,2,1,0.04130655681980317,0.010083187093473502,0.10089078428879723,2.507735992008271,True,True,5.738091871802349e-15,4.534279142523387e-15,3.516533945083079e-15,True,0.21660646583585969,0.45336865794965664,True,A-A|A-C|B-D|C-D|D-B|D-E
triangle,central-parallelepiped,36,10,True,4,193,19,19,0,1.814205330218984,13.884617478181644,23.684494440930944,13.838990649011047,1.250523019261756,13.838959074845485,0.01275425131206731,3,1,0.04120840282331416,0.005780059878357412,0.09983797780524498,2.4227577621319605,True,True,9.780050345373876e-15,6.4047456679787536e-15,7.391117485641469e-15,True,0.06499494250692572,0.4844774206952201,True,A-C|A-E|B-A|B-B|C-C|C-D
horizzontal-parallelepiped,rhombus-int,180,10,True,44,529,105,105,0,1.542270847460782,13.89521196944641,23.42249198768867,13.785894206112154,1.6313103568105614,13.78582643596869,0.012325940651390255,2,1,0.04115357730634605,0.021578719203708928,0.09897120143547368,2.4173142360156232,True,True,7.938676889518328e-15,5.773159728050814e-15,5.449148328921195e-15,True,0.08608834522975141,0.4375415187649024,True,A-B|B-D|C-B|D-C|E-C|F-A
