pay_layout,gnd_layout,n_routings_checked,n_poses_checked,feasible,n_wcc_fail,n_wfc_fail,n_ifc_fail,n_ifc_fail_cable_cable,n_ifc_fail_exit_angle,wfc_fail_residual_min,wfc_fail_residual_median,wfc_fail_residual_max,wfc_fail_residual_force_median,wfc_fail_residual_moment_median,wfc_fail_residual_force_lateral_median,wfc_fail_residual_force_vertical_median,n_wfc_verify_attempted,n_wfc_verify_rescued,conditioning_index,manipulability,sigma_min,sigma_max,rank_ok,wfc_ok,max_wfc_residual,max_wfc_residual_force,max_wfc_residual_moment,ifc_ok,min_cable_cable_dist,min_exit_angle_margin,wfc_rescued_by_reposition,best_routing
two-triangles,2X3,720,10,True,72,2313,485,485,0,1.6064724347783121,13.574297351517897,24.111815879067564,13.425129812595927,1.841018003383056,13.425129743893851,0.000902872494579654,1,1,0.08196115971492667,0.0628001870753773,0.19649920582880626,2.3974673676197393,True,True,6.0959713274588425e-15,2.5191243151151853e-15,5.551115123125783e-15,True,0.06381402746950593,0.4431883781158899,True,A-D|B-F|C-A|D-B|E-C|F-E
arrow,rectangle-same,78,10,True,12,378,46,46,0,1.6532792424642642,14.487309830080033,21.705083397159232,14.1190027764077,2.1005477748624584,14.118933819930014,0.0010373268025887228,2,1,0.08124911860976425,0.058701367824876546,0.1959496917157145,2.4117146754151486,True,True,8.972910126548661e-15,5.691449808321057e-15,6.936895214610187e-15,True,0.19131146079259734,0.32651322683833955,True,A-A|B-D|C-A|C-C|D-C|E-B
two-triangles,vertical-parallelepiped,720,10,True,64,2553,507,507,0,1.5645871688464117,13.7187305400891,24.06320351852984,13.539621448407372,1.8119404200900302,13.539594501209265,0.0009870194437251456,1,1,0.07971141614239602,0.044999846697151034,0.19112061180842763,2.397656710389022,True,True,9.032280487916265e-15,8.118427983604312e-15,3.958941510987921e-15,True,0.06381402746950593,0.4431883781158899,True,A-C|B-D|C-A|D-E|E-B|F-F
rhombus-ext,2X3,180,10,True,52,301,97,97,0,1.8447977789740164,13.863595957694152,23.12338086133664,13.681121169986831,1.6289660385734455,13.681121169665996,0.0013332097303315749,1,1,0.07934576768425124,0.040596190192042206,0.19249861794691503,2.4260729156083607,True,True,3.450214054647286e-14,3.2379047844999767e-14,1.1916163935586911e-14,True,0.2057413590396566,0.4179157688864527,True,A-B|A-E|B-A|C-D|D-C|D-F
rectangle-opposite,2X3,180,10,True,72,146,94,94,0,2.776850657082022,13.647254225643604,22.257854473389038,13.362090573972516,2.407389093136195,13.362090573765302,0.003126137568076004,1,1,0.07857028811427824,0.09572875744328328,0.18747598130815898,2.3860925778391002,True,True,1.4935285297003374e-14,1.3016151710388764e-14,7.32410687763558e-15,True,0.20267351959983898,0.4182034220705242,True,A-D|A-F|B-B|C-A|D-C|D-E
two-triangles,rectangle-same,180,10,True,6,790,110,110,0,2.0395043439828986,14.422482989830007,21.82923005607321,13.663500922499736,2.1077862556093336,13.66350092123644,0.0012222051835122372,1,1,0.07728770540244004,0.07749176345797586,0.18603211733370975,2.407007898151891,True,True,1.887158717067183e-14,1.871384566569533e-14,2.434909185329438e-15,True,0.08736623669950835,0.48074338202529493,True,A-B|B-C|C-A|D-A|E-C|F-D
parallelepiped-ext,horizzontal-parallelepiped,180,10,True,24,635,116,116,0,1.5500054592233126,13.662236119075517,23.30751242570333,13.460592518248218,2.012655961666329,13.460592258182212,0.0011858501952968226,2,1,0.07538312078260988,0.03006990738632936,0.18523727268900378,2.491533494360875,True,True,1.0995727808960256e-14,8.71365951409179e-15,6.706576468006572e-15,True,0.17997001355847725,0.42827695480702754,True,A-A|A-B|B-F|C-D|D-C|D-E
parallelepiped-ext,pyramid,180,10,True,8,598,135,135,0,2.05880008174067,12.797730925690288,25.2979136035307,12.602390443806588,1.914893119114454,12.602382903190165,0.0012884226722729153,2,1,0.07431273302044109,0.024146584311194926,0.1811344754622413,2.504126174409558,True,True,2.081068564383056e-14,1.640126728885195e-14,1.2809491335957507e-14,True,0.15075393119658123,0.4182034220705242,True,A-A|A-E|B-C|C-B|D-D|D-F
parallelepiped-int,rectangle-opposite,34,10,True,14,84,16,16,0,8.81812287448807,13.308440090930777,21.66397071746895,13.209831883915012,1.591747671701432,13.209831345052525,0.0011949046743966463,1,1,0.07415316916327826,0.032461400254312454,0.1774213760701493,2.3926337616061186,True,True,8.68248353037211e-15,7.53644380168212e-15,4.311326371230795e-15,True,0.06381402746950593,0.4431883781158899,True,A-B|B-A|B-D|C-A|C-C|D-D
pentagon,rectangle-same,78,10,True,0,400,42,42,0,2.5441483233917346,14.418473666258205,22.34058763118284,14.078761419533048,2.506093808452115,14.078634595333785,0.0026293851164025384,1,1,0.07264073947063907,0.08863467488336661,0.17541963231495694,2.4148932622837695,True,True,1.009997900029461e-14,8.152394204457378e-15,5.962218089060634e-15,True,0.051796682337130966,0.5076261603200616,True,A-B|B-A|C-C|D-D|E-A|E-C
rectangle-opposite,pyramid,180,10,True,10,541,122,122,0,2.050029407464921,12.75822338169306,25.44913016314392,12.490023990256123,1.9952222371772588,12.489995398898959,0.0020684195889888457,2,1,0.07232202358695859,0.05985498519177075,0.1729882237959339,2.3919162547759223,True,True,5.891509130072236e-15,2.5121479338940403e-15,5.329070518200751e-15,True,0.07227321763638558,0.4182034220705242,True,A-A|A-E|B-C|C-B|D-D|D-F
base-trapezoid,rectangle-same,78,10,True,18,139,47,47,0,2.8282803920107846,15.099897535999153,23.142019826202624,13.349806585532995,6.233177104681619,13.349698475435563,0.0348063388703288,1,1,0.0716834539880307,0.074787634283528,0.18476360155933402,2.5774930096167634,True,True,9.272854936269104e-15,7.53644380168212e-15,5.4025784115714076e-15,True,0.06417136132970501,0.4652866157331114,True,A-B|B-A|B-C|C-D|D-A|E-C
parallelepiped-int,vertical-parallelepiped,180,10,True,28,698,114,114,0,1.9086723849111675,13.70799420265271,23.740900096449533,13.565273085821097,1.7350919716245592,13.565259142939942,0.0009603961388506832,1,1,0.07124360218911067,0.02407637040806445,0.17262493072313403,2.4230236178248594,True,True,1.0281408527026615e-14,9.101120538054984e-15,4.782987168225453e-15,True,0.22089390548529556,0.3914966099903299,True,A-F|B-A|B-B|C-C|C-E|D-D
vertical-parallelepiped,rectangle-opposite,180,10,True,28,565,107,107,0,1.650037514294137,13.59788116960563,23.59158977853446,13.216229804178923,2.6954965888564475,13.216229193892932,0.00178655614898382,2,1,0.07081517882699628,0.0673873834827506,0.16893695605254863,2.385603748389409,True,True,5.10702591327572e-15,2.673771110915334e-15,4.351167857633658e-15,True,0.12466421747600853,0.3926817942954417,True,A-C|B-D|C-D|D-A|E-A|F-B
vertical-parallelepiped,central-parallelepiped,360,10,True,76,965,223,223,0,1.5983891511122157,13.80683546560585,23.81952458107317,13.506921722573114,2.287932061196643,13.506875330997618,0.00101805475071437,1,1,0.07037160584580698,0.04888918261954693,0.16951181889431358,2.4088098723473106,True,True,8.184083408294512e-15,6.041286520114393e-15,5.521057726179437e-15,True,0.12466421747600853,0.42339245367800304,True,A-D|B-C|C-E|D-C|E-A|F-B
two-triangles,rectangle-opposite,180,10,True,28,706,100,100,0,2.284893215755545,13.592289620619889,23.672697162514158,13.37064257615,1.8219963719068635,13.370640390970198,0.0010971020139773913,2,1,0.0698889565502984,0.060400101468632325,0.167316125531864,2.3940280952892494,True,True,8.056005020727291e-15,5.9383960505938e-15,5.443773437632694e-15,True,0.0682571759871168,0.41302574003819187,True,A-A|B-B|C-D|D-D|E-A|F-C
parallelepiped-ext,pentagon,78,10,True,0,376,43,43,0,1.960986728479046,13.908017642796342,23.367272862478302,13.73512967208171,1.975631502179116,13.735121280365965,0.0009864480870405146,1,1,0.06931735170397772,0.02978147715501179,0.1707842269353955,2.498666720286743,True,True,3.66205343881779e-15,1.7763568394002505e-15,3.2023728339893768e-15,True,0.08394112376850497,0.3581303928054846,True,A-A|A-E|B-C|C-D|D-B|D-E
central-parallelepiped,rectangle-same,78,10,True,26,165,35,35,0,1.6480725774518645,14.569518246837871,20.61777931446552,14.32878714797169,2.957372939926029,14.328677136538214,0.0032060273748495405,1,1,0.06909441773567303,0.052825214477683506,0.1669633731731511,2.4164524232896016,True,True,3.086979062946463e-14,1.020439314654103e-14,2.9134418374455476e-14,True,0.08546886265131835,0.41981971932396717,True,A-A|B-A|C-B|C-D|D-C|E-C
parallelepiped-int,rectangle-same,34,10,True,6,99,19,19,0,2.6417934910540652,14.771156585687336,20.66114673920265,14.567964847627444,1.9333871176279183,14.567963158852244,0.0012024508201857742,2,1,0.06777703446058507,0.038340387308028544,0.1629367077018019,2.4040105767176314,True,True,7.421282465561656e-15,6.264895172519358e-15,3.978256139440565e-15,True,0.08446371459322005,0.41302574003819187,True,A-A|B-B|B-C|C-A|C-D|D-C
rectangle-same,2X3,180,10,True,60,141,106,106,0,1.6828472797268867,14.228228592605353,25.998537649256704,12.823494113589923,5.52295100866609,12.823494113589923,0.036695451511043586,1,1,0.06636384200970773,0.09762930858610257,0.1706864994166224,2.5879781185564807,True,True,3.1937394233887776e-14,1.8288713016877624e-14,2.6182439279735938e-14,True,0.18766536013371668,0.32651322683833955,True,A-A|A-E|B-C|C-B|C-F|D-D
vertical-parallelepiped,horizzontal-parallelepiped,720,10,True,172,2002,416,416,0,1.6605310683673775,13.739445706502327,23.89106871866905,13.456554612598046,2.127670020337289,13.456552978297644,0.0011082782175755312,1,1,0.06620669122387042,0.049521212065440356,0.15940135546823123,2.407632106688939,True,True,9.984602991471688e-15,8.131199457573037e-15,5.794470836795135e-15,True,0.12466421747600853,0.42339245367800304,True,A-C|B-F|C-D|D-E|E-A|F-B
rectangle-same,pyramid,180,10,True,24,427,118,118,0,2.6561762057956444,13.888622946445727,26.91459206074903,12.934082131259935,4.96274572431085,12.934082131259935,0.02048285799901528,1,1,0.06571177367493274,0.07094398788852405,0.17025640365308084,2.59095736017287,True,True,5.388872059480397e-15,2.094764613337708e-15,4.965068306494546e-15,True,0.07967377036950707,0.32651322683833955,True,A-C|A-F|B-D|C-B|C-E|D-A
pentagon,2X3,360,10,True,0,1543,229,229,0,1.753321821807949,13.513447208636338,24.500109424983226,13.153886402069878,2.5067058031608562,13.153886132527985,0.0021729412820281624,1,1,0.06542919606853378,0.06371250219510456,0.15727186627468143,2.4036955323422755,True,True,6.420123230733026e-15,4.070144838902081e-15,4.965068306494546e-15,True,0.09433330160393776,0.3503071239504709,True,A-E|B-B|C-D|D-C|E-A|E-F
2X3,2X3,720,10,True,268,511,411,411,0,1.557298909640385,13.68904796023881,22.435488377609833,13.36336963853594,2.2677473935561454,13.363282816952793,0.0017352097038507708,1,1,0.06509381678433906,0.07449828527773422,0.15569474376897327,2.3918515069534516,True,True,1.1725522857275388e-13,9.861643118203515e-14,6.343175962061656e-14,True,0.1129376939867447,0.4179157688864527,True,A-E|B-F|C-B|D-A|E-D|F-C
central-parallelepiped,horizzontal-parallelepiped,360,10,True,76,914,214,214,0,1.5351433358828022,13.849714940356561,23.750558999845296,13.535281694925182,2.3744137449511866,13.53525746457984,0.0010841151109666214,1,1,0.06476597839471598,0.048127612044988326,0.15583899733278242,2.4061861056590903,True,True,1.1348195573628883e-14,5.8410815908364745e-15,9.729507111180988e-15,True,0.07227372566323872,0.41981971932396717,True,A-E|B-A|C-B|C-D|D-F|E-C
pyramid,rectangle-opposite,180,10,True,10,555,134,134,0,1.9471435520424951,15.292389257988425,22.361737588254275,14.160931815274798,4.725742246747859,14.160931808828028,0.011750710649076623,1,1,0.06470540973221871,0.0655471271806267,0.1640255060639807,2.5349581548559086,True,True,5.17892563931115e-15,1.9860273225978185e-15,4.782987168225453e-15,True,0.15695969043670036,0.4305510598091942,True,A-D|B-B|C-C|D-A|E-D|F-A
vertical-parallelepiped,2X3,720,10,True,112,2184,437,437,0,1.5716286147605212,13.637120538582568,24.11872111865211,13.333289171444658,2.340130158263201,13.332909927469807,0.0013700949945540941,3,1,0.06453713985848533,0.05762734703208031,0.15454694899545762,2.3946978334388924,True,True,1.4293769124632098e-14,1.1295109591585675e-14,8.759699486988985e-15,True,0.05199775411844587,0.4652866157331114,True,A-D|B-F|C-E|D-B|E-C|F-A
central-trapezoid,rectangle-opposite,78,10,True,12,327,45,45,0,1.6092658902496446,13.585761504053407,23.309727981670484,13.33424974441145,2.3088009522645105,13.334231111440713,0.0013488802621726137,1,1,0.06424747168762591,0.0411069064204188,0.15421497910648999,2.4003275935322423,True,True,6.951095629092365e-15,4.782987168225453e-15,5.043883840194739e-15,True,0.10193973891104174,0.4652866157331114,True,A-B|B-D|C-A|D-A|D-C|E-D
horizzontal-parallelepiped,base-trapezoid,360,10,True,40,1129,233,233,0,2.263756818413083,14.664705620243431,22.05507821347252,14.53453201943273,1.9506741314942007,14.534529756841032,0.00126913995245026,1,1,0.0642412490978701,0.04810859649917893,0.1539200367193829,2.395968927766164,True,True,9.444076773118198e-15,8.828891108013012e-15,3.352800008858181e-15,True,0.05851285294104078,0.503420624847555,True,A-D|B-A|C-B|D-B|E-C|F-E
arrow,rectangle-opposite,78,10,True,8,436,56,56,0,1.5849696848420638,13.447055682053065,23.38317153856506,13.233707732372611,1.8156387390461326,13.233680193968741,0.001025239447725923,1,1,0.06383640288927554,0.056667207504681835,0.15315132055505448,2.399122031056417,True,True,7.513511730867176e-15,6.362265728429862e-15,3.9968028886505635e-15,True,0.25844270592928886,0.36898991146262244,True,A-D|B-A|C-A|C-D|D-B|E-C
horizzontal-parallelepiped,vertical-parallelepiped,720,10,True,172,1823,441,441,0,1.6289064120057162,13.635472237976217,23.961392179837176,13.400421505051018,2.1008995149653957,13.400420717659042,0.0009067456468425661,4,1,0.06294759726815964,0.04913296446842878,0.15136204517269528,2.4045722432881123,True,True,1.1497108568292108e-14,3.8266474299528865e-15,1.0841599276764049e-14,True,0.05964205579867091,0.32651322683833955,True,A-E|B-F|C-A|D-C|E-B|F-D
hexagon,2X3,720,10,True,104,1650,487,487,0,1.5634477283698074,13.673373393216796,23.918249900302843,13.422159890528842,2.114258497422223,13.422150748262352,0.0011925433986252898,5,1,0.0625596825377726,0.046127268340303715,0.1497726970119719,2.3940769987370287,True,True,5.995204332975845e-15,3.972054645195637e-15,4.490574227168739e-15,True,0.0632295128348643,0.43450857272002213,True,A-B|B-D|C-C|D-F|E-A|F-E
rectangle-opposite,pentagon,78,10,True,0,374,50,50,0,2.2344664280769453,13.778942439410347,23.34155342473389,13.5230400686754,2.1251521199874115,13.523020784682961,0.0013308626727486228,2,1,0.06251088809756039,0.0691428508434911,0.14975998322133288,2.3957423703148053,True,True,9.668506465255628e-15,6.5418425621716e-15,7.119291619286993e-15,True,0.05737978451658931,0.3581303928054846,True,A-A|A-E|B-D|C-C|D-B|D-E
arrow,2X3,360,10,True,68,915,236,236,0,1.609197082142431,13.6944444686495,23.8269032666304,13.465719001389122,2.1057991057462586,13.465717720730192,0.0014006964709718517,1,1,0.06248668632691786,0.04800938737839526,0.15032688546034728,2.4057426357011003,True,True,1.03578512786223e-14,3.972054645195637e-15,9.565974336450906e-15,True,0.21693442413639383,0.36898991146262244,True,A-E|B-B|C-A|C-F|D-D|E-C
2X3,arrow,360,10,True,68,943,207,207,0,1.635097545639415,13.860747855267844,23.796219706677945,13.579275701819912,2.1096412983837887,13.579273554981102,0.0015603731023201561,4,1,0.061711781886346864,0.03514184287949317,0.14870962876344984,2.4097445288052914,True,True,1.1959561582677789e-14,7.21906461552609e-15,9.53499970250244e-15,True,0.07688289203643736,0.32651322683833955,True,A-B|B-C|C-E|D-C|E-D|F-A
horizzontal-parallelepiped,hexagon,720,10,True,96,1779,495,495,0,1.5332893909367076,13.879972322807104,23.855458108836242,13.766332333017717,1.5297441516613193,13.766332262575252,0.0010438555851859377,3,1,0.06102639797517821,0.0312895861059704,0.1476491758230067,2.419431274365256,True,True,1.492354608171284e-14,8.251999165637887e-15,1.2434497875801753e-14,True,0.13717021668898333,0.39300248433366436,True,A-C|B-B|C-F|D-D|E-E|F-A
2X3,rectangle-same,180,10,True,60,145,106,106,0,3.7071729905965367,14.851433201648184,21.794468065666933,14.686804902996133,2.1212499197568615,14.686696728677344,0.0014607429906714486,1,1,0.06010550396805678,0.09961943886633136,0.1427548911867941,2.3913096658262196,True,True,1.7911579612555986e-14,9.542359227133897e-15,1.515810227559056e-14,True,0.1266874534932104,0.32651322683833955,True,A-D|B-A|C-C|D-A|E-C|F-B
horizzontal-parallelepiped,horizzontal-parallelepiped,720,10,True,212,1981,356,356,0,1.554430649626134,13.825959466561649,23.478074135602167,13.52227467113533,2.3577689026690454,13.522236314371643,0.0013544670231038225,3,1,0.05975657020045566,0.047749780653553134,0.14335281512369705,2.398946503168014,True,True,5.5124334072271e-14,3.142696061245355e-14,4.528839093602941e-14,True,0.1913114607925974,0.32651322683833955,True,A-F|B-E|C-A|D-B|E-D|F-C
horizzontal-parallelepiped,rectangle-opposite,180,10,True,28,576,107,107,0,1.5332964897074273,13.568204113696561,23.152039580786106,13.209827435434551,2.6898804268841925,13.209815219130416,0.0018400799893667497,1,1,0.05955245507445989,0.06380366150497412,0.142251693883168,2.3886789168525,True,True,1.0683697567419071e-14,8.123616503897465e-15,6.938893903907228e-15,True,0.052395158975629325,0.36898991146262244,True,A-D|B-D|C-A|D-C|E-A|F-B
central-parallelepiped,rectangle-opposite,78,10,True,22,155,40,40,0,1.5721151874623043,13.648735456470385,23.131147579079833,13.160282160574539,2.7312769099234826,13.16027510711237,0.004640066820060795,3,1,0.05943487550433775,0.03832042509944634,0.14343483652605465,2.413310961097013,True,True,8.530675149520015e-15,6.420123230733026e-15,5.617333549722722e-15,True,0.08546886265131835,0.41981971932396717,True,A-C|B-A|C-A|C-B|D-D|E-D
two-triangles,horizzontal-parallelepiped,720,10,True,72,2641,480,480,0,1.5873207627498682,13.77212878753427,23.843097033138694,13.583831186290931,1.8005792782261443,13.583829488912713,0.0010094182966486898,2,1,0.05887826791449114,0.03907589440378449,0.14194980036834115,2.410903129393934,True,True,1.1682163181672949e-14,9.565974336450906e-15,6.705600017716362e-15,True,0.06983174069331585,0.49625046035832693,True,A-B|B-F|C-A|D-E|E-D|F-C
pentagon,two-triangles,360,10,True,0,1314,252,252,0,1.6730946149026478,13.705858064737221,24.662212361224462,13.388286958436314,2.1911732643365003,13.388201387507312,0.002049978314953904,1,1,0.05829835838583659,0.04881569641747407,0.14106549039817384,2.419716340287984,True,True,1.1982181969500553e-14,1.020439314654103e-14,6.2803698347351005e-15,True,0.08417006367026594,0.42159434034221743,True,A-B|B-F|C-C|D-D|E-A|E-E
two-triangles,pyramid,720,10,True,2,2867,527,527,0,1.6740186703159692,12.877383470565862,25.737584845559258,12.72074367656844,1.6184648990003567,12.720718013946694,0.000869196206869205,3,1,0.058294499912758736,0.028386866494134848,0.1405831623592362,2.411602510865132,True,True,8.565282493038633e-15,7.377764055609925e-15,4.351167857633658e-15,True,0.05214554331814628,0.3914966099903299,True,A-F|B-B|C-C|D-E|E-A|F-D
vertical-parallelepiped,vertical-parallelepiped,720,10,True,212,1992,348,348,0,1.5406492299321681,13.830279182563533,23.541272388027377,13.498342401716544,2.376502533392862,13.498342401574885,0.0014372615616160545,3,1,0.05827490339919859,0.04729269637564193,0.1397750937743887,2.398546983714278,True,True,9.576276950461626e-15,6.4047456679787536e-15,7.119291619286993e-15,True,0.11817057693625592,0.4652866157331114,True,A-C|B-D|C-F|D-E|E-B|F-A
2X3,vertical-parallelepiped,720,10,True,112,2015,474,474,0,1.5546786479160648,13.64049104213273,24.049724036384234,13.327157102977274,2.3845258427031726,13.32715709868187,0.0011622966297455406,1,1,0.05820881828779371,0.05797058629143102,0.13944826864223867,2.3956553791005364,True,True,1.1576171486049236e-14,4.002966042486721e-15,1.0862044427137904e-14,True,0.20327483498624505,0.4179157688864527,True,A-F|B-D|C-E|D-A|E-C|F-B
3X2,two-triangles,720,10,True,56,3235,459,459,0,1.5661852128546958,13.875382274806352,24.04149189374133,13.73583599528704,1.426665511027466,13.735805418151008,0.0008673139036901034,5,1,0.05795258956495325,0.019330155605937233,0.13974361503352145,2.411343756725432,True,True,8.042797661766892e-15,4.782987168225453e-15,6.466036496704424e-15,True,0.05550541592719067,0.4355693119706838,True,A-F|B-B|C-E|D-A|E-C|F-D
parallelepiped-int,pentagon,78,10,True,0,345,45,45,0,2.0071021796199977,14.017691621013993,23.461419952984755,13.786046098657973,2.0984622067976533,13.78602918388425,0.0010698828545177008,1,1,0.05759966253176372,0.024438194951635284,0.13847224212179698,2.404046066162897,True,True,1.15484543030194e-14,1.0843872863719266e-14,3.972054645195637e-15,True,0.08362358299111744,0.4331407140208836,True,A-E|B-A|B-C|C-B|C-D|D-E
two-triangles,pentagon,360,10,True,0,1291,249,249,0,1.6688918941442314,14.024176325418367,24.01593243380264,13.806408758956573,1.8666714359694443,13.806369550877733,0.0010340925661029843,2,1,0.0565107600161539,0.038433156015156275,0.13608694641451088,2.4081599039830595,True,True,8.140289677804162e-15,7.53644380168212e-15,3.076740298213702e-15,True,0.08394112376850497,0.3581303928054846,True,A-A|B-C|C-E|D-E|E-D|F-B
2X3,rectangle-opposite,180,10,True,72,149,94,94,0,1.6588270107909049,13.608219469645618,22.529937868802545,13.404388913179405,2.4599831969059163,13.404388658264997,0.0029500443498928774,1,1,0.05639104554753601,0.09572875744328327,0.1333058502688248,2.3807129797512614,True,True,9.7073116937172e-15,8.943327133590951e-15,3.774758283725532e-15,True,0.07611609640718162,0.32651322683833955,True,A-D|B-A|C-D|D-A|E-C|F-B
two-triangles,arrow,360,10,True,16,1567,251,251,0,1.6584058619988837,13.941689255442123,24.098689214444462,13.766195109637803,1.5387507578385529,13.766193120071145,0.0010215143575624808,5,1,0.05581653046544103,0.02193913379921412,0.1345727153591521,2.4109831664021684,True,True,5.891509130072236e-15,3.972054645195637e-15,4.351167857633658e-15,True,0.13448729464056464,0.32651322683833955,True,A-C|B-B|C-D|D-E|E-C|F-A
3X2,rectangle-opposite,180,10,True,76,112,92,92,0,2.0170689120733845,13.822256144997022,23.094130723955466,13.517187359684263,1.9870498808097765,13.517173759631905,0.0015280797115408973,2,1,0.055562571016391504,0.03729636334600335,0.1330112704340808,2.3939005701309464,True,True,8.200633644425975e-15,7.377764055609925e-15,3.580361673049448e-15,True,0.2048265364561185,0.42664682117134556,True,A-B|B-C|C-D|D-A|E-D|F-A
2X3,pentagon,360,10,True,0,1565,257,257,0,1.9992623179260194,13.82664634683995,23.860833384604074,13.549919229033009,2.1630190183469096,13.549918936558157,0.0010916519350292475,4,1,0.055297561483903794,0.053328899881225716,0.1322547892779746,2.3916929739563972,True,True,8.390818541177929e-15,5.634860374059478e-15,6.217248937900877e-15,True,0.06283121806132218,0.43499927961501017,True,A-C|B-A|C-D|D-E|E-B|F-E
rectangle-opposite,hexagon,180,10,True,24,611,99,99,0,1.9846764183757573,13.733489387738732,23.39545622470114,13.54569032035203,2.0113212863489403,13.545690318583167,0.0013001714859992575,1,1,0.05518838587162415,0.05432310776832799,0.1323888574904122,2.39885358847724,True,True,9.659737855324222e-15,7.145430231811334e-15,6.5002586283855235e-15,True,0.08188232597417444,0.39300248433366436,True,A-C|A-E|B-B|C-F|D-A|D-D
hexagon,pyramid,720,10,True,0,1984,566,566,0,1.7010428362685006,12.950787199308401,25.861899243449425,12.758387489155599,1.7059664618576136,12.758377606468402,0.00102195714854858,5,1,0.05515258810738053,0.024644471199146076,0.13357002689284186,2.4218269980872846,True,True,9.565974336450906e-15,8.140289677804162e-15,5.0242958677880805e-15,True,0.05431799011643127,0.4472121987926965,True,A-C|B-E|C-A|D-B|E-D|F-F
rhombus-int,hexagon,180,10,True,28,688,105,105,0,1.704909147444035,13.949655782478747,23.710142231840663,13.850214233861559,1.4603187808706077,13.850214003845203,0.000902296209591924,1,1,0.05508685135607782,0.021232283923666925,0.1333544022715413,2.420802768514525,True,True,9.230220894641107e-15,6.4047456679787536e-15,6.646518689688359e-15,True,0.06708926685656628,0.45673777918439046,True,A-D|B-B|B-F|C-A|C-C|D-E
arrow,two-triangles,360,10,True,16,1446,239,239,0,1.5795204401090357,13.744477672320206,24.274020592591846,13.613884975005718,1.6154338014981129,13.613884262321328,0.0006530406551021883,3,1,0.05508625184004005,0.027734854627501644,0.13284927947470695,2.4116594438204997,True,True,7.337557957613285e-15,5.617333549722722e-15,4.7207330545682824e-15,True,0.09736926001573287,0.3943564628531809,True,A-F|B-B|C-A|C-E|D-D|E-C
vertical-parallelepiped,pentagon,360,10,True,0,1707,242,242,0,1.7302098118313163,13.896515490662088,23.65509771490401,13.692495919690687,1.9080629986476594,13.692495304036733,0.0009049926665003483,5,1,0.05491318515350758,0.03979728867150799,0.13264756622930082,2.415586818693724,True,True,1.3823948578094108e-14,4.550560269027492e-15,1.3053503572900977e-14,True,0.145794219065318,0.4672669737947878,True,A-E|B-D|C-C|D-E|E-A|F-B
hexagon,two-triangles,720,10,True,76,2488,445,445,0,1.5128942400778702,13.9217533711269,23.980175558755924,13.752223494991615,1.5851306810426327,13.752186652007513,0.0010016575307822961,5,1,0.05445237856318984,0.02715696110358031,0.13146019238883874,2.414223140616059,True,True,1.0923855516905793e-14,3.2047775597423687e-15,1.0443180557033613e-14,True,0.1484084736485039,0.43450857272002213,True,A-B|B-D|C-C|D-F|E-A|F-E
3X2,pentagon,360,10,True,0,1720,276,276,0,1.5722639892633243,13.960651341670554,24.034997092277706,13.86626632760041,1.6108602339003593,13.86626522245313,0.0007984519564079307,2,1,0.05438267660952524,0.023328933851581326,0.13129556578663917,2.414290247781634,True,True,5.0242958677880805e-15,2.5121479338940403e-15,4.351167857633658e-15,True,0.12202216746304069,0.40241141832069854,True,A-D|B-A|C-C|D-E|E-B|F-E
central-parallelepiped,2X3,360,10,True,68,997,192,192,0,1.7093763217602513,13.68680892899877,23.700474124262204,13.339498667073759,2.549289521527817,13.339496896508622,0.0018390855851020405,2,1,0.054357481562175645,0.04393560382554352,0.13030476820429565,2.397181849848016,True,True,1.231797323988829e-14,8.482132971516369e-15,8.932294497614759e-15,True,0.2630862943109267,0.45336865794965664,True,A-D|B-B|C-A|C-C|D-F|E-E
vertical-parallelepiped,pyramid,720,10,True,22,2477,524,524,0,1.6684392217699398,12.850726459895807,25.557543693542684,12.632230569582571,1.8815936843726648,12.632230569582571,0.0009301311880260954,1,1,0.05421632439059698,0.03392920593688698,0.13105304286919717,2.4172247813229917,True,True,1.552447527282849e-14,1.117305858980544e-14,1.0778315928076987e-14,True,0.1158252361786886,0.45336865794965664,True,A-A|B-E|C-B|D-F|E-C|F-D
2X3,pyramid,720,10,True,64,1416,525,525,0,1.622429450644622,12.867868133615271,25.161619600084176,12.619301469889812,2.0949542132695487,12.619280606777316,0.001601307810116026,1,1,0.054088527814936296,0.04454311496358743,0.13066443958232993,2.4157514515720937,True,True,1.0395861869767154e-14,8.140289677804162e-15,6.466036496704424e-15,True,0.05247567292217509,0.45336865794965664,True,A-A|B-C|C-E|D-B|E-D|F-F
3X2,horizzontal-parallelepiped,720,10,True,148,1677,451,451,0,1.51503708257608,13.88364452510548,23.777387311617062,13.723329802488113,1.9144732625436738,13.723303834768506,0.0010568726449964316,3,1,0.05358408844581431,0.02225203298843328,0.12937324895129665,2.4143967491790477,True,True,1.1621866378332274e-14,1.0757711651938402e-14,4.397660529140337e-15,True,0.16415241807990916,0.3676539667191418,True,A-F|B-D|C-E|D-A|E-C|F-B
rectangle-same,pentagon,78,10,True,0,372,50,50,0,1.813555182568363,14.094028902711019,25.68410645075558,12.506923810966363,5.291654509278819,12.506427513193145,0.0168361726091506,2,1,0.05347606875442409,0.0704502403412719,0.1380376758220271,2.588345712724674,True,True,1.125453511178759e-14,9.240897845457147e-15,6.424201708561555e-15,True,0.16462540742111773,0.36546912557127215,True,A-B|A-E|B-C|C-D|C-E|D-A
