pay_layout,gnd_layout,n_routings_checked,n_poses_checked,feasible,n_wcc_fail,n_wfc_fail,n_ifc_fail,n_ifc_fail_cable_cable,n_ifc_fail_exit_angle,wfc_fail_residual_min,wfc_fail_residual_median,wfc_fail_residual_max,wfc_fail_residual_force_median,wfc_fail_residual_moment_median,wfc_fail_residual_force_lateral_median,wfc_fail_residual_force_vertical_median,n_wfc_verify_attempted,n_wfc_verify_rescued,conditioning_index,manipulability,sigma_min,sigma_max,rank_ok,wfc_ok,max_wfc_residual,max_wfc_residual_force,max_wfc_residual_moment,ifc_ok,min_cable_cable_dist,min_exit_angle_margin,wfc_rescued_by_reposition,best_routing
2X3,rhombus-ext,180,10,True,52,305,97,97,0,1.8044910403349803,13.937233956993035,23.019954235996277,13.77645479362821,1.1940136741163117,13.77645479362821,1.4210854715202004e-14,2,1,0.045535433987299125,0.04050936415116711,0.11044461457193776,2.42546528935561,True,True,9.391582063907137e-15,5.635697693442509e-15,7.512704251548108e-15,True,0.14232149778427988,0.45673777918439046,True,A-B|B-A|C-D|D-C|E-A|F-D
2X3,pyramid,720,10,True,64,1397,525,525,0,1.8632658663140274,12.849894474035514,25.15965394663675,12.625803089405743,1.8355132018945564,12.625803089405743,1.4210854715202004e-14,3,1,0.045492070879836026,0.03996084691197196,0.1092350454979486,2.4011886771759627,True,True,9.473397168942838e-15,3.219646771412954e-15,8.909496539528163e-15,True,0.16641940591260795,0.3892155522973273,True,A-C|B-A|C-F|D-E|E-B|F-D
horizzontal-parallelepiped,2X3,720,10,True,168,1535,442,442,0,1.8681543857112821,13.565879655852495,23.825556129863248,13.264732958076651,2.396167581253378,13.264732958076651,1.4210854715202004e-14,5,1,0.04545964023233946,0.03837905472022239,0.10861070384904678,2.403824214211251,True,True,9.81025129326275e-15,7.160723346098895e-15,6.705600017716362e-15,True,0.17475931072517487,0.45336865794965664,True,A-D|B-C|C-B|D-E|E-A|F-F
central-parallelepiped,rectangle-opposite,78,10,True,22,154,40,40,0,1.7789727488342837,13.58906061886157,23.108475521988275,13.179804531139586,2.594771175546168,13.179804531139586,1.4210854715202004e-14,7,1,0.0453261024249626,0.02477960186310592,0.10855052138287968,2.394878791146562,True,True,7.749523720710876e-15,3.6489874298927905e-15,6.836666485528232e-15,True,0.07360601501924349,0.31140856846121034,True,A-C|B-A|C-A|C-D|D-B|E-D
vertical-parallelepiped,vertical-parallelepiped,720,10,True,212,1983,348,348,0,1.5901628253393796,13.792061097398427,23.515753606687564,13.501198742421673,2.1344707308181876,13.501198742421673,1.4210854715202004e-14,8,1,0.04524042845195843,0.034701816344131456,0.10859236934478442,2.4003391006807213,True,True,1.7984990575799243e-14,1.4110390467072077e-14,1.115153652544568e-14,True,0.16766331629055414,0.42339245367800304,True,A-E|B-F|C-A|D-B|E-D|F-C
central-trapezoid,central-parallelepiped,168,10,True,18,581,109,109,0,1.6346791852769977,13.814165101732499,23.74895762063733,13.606533635251003,1.8797006994407486,13.606533635251003,1.4210854715202004e-14,1,1,0.045089940550885624,0.0249077483778146,0.10868128481836736,2.4103222024814297,True,True,8.159708391726243e-15,4.950996675091632e-15,6.486021350661688e-15,True,0.16766592184114334,0.41981971932396717,True,A-D|B-C|C-E|D-A|D-B|E-C
pyramid,vertical-parallelepiped,720,10,True,22,2498,547,547,0,1.6344072797518885,14.927830141135495,22.138540650179724,14.101491901318624,2.6880151355143953,14.101491901318624,1.5987211554602254e-14,1,1,0.044985591462501105,0.03427115837811408,0.11434443975018503,2.5418014086910423,True,True,1.6863699366751494e-14,1.020439314654103e-14,1.342589724536134e-14,True,0.15695969043670036,0.4633533918727237,True,A-D|B-C|C-B|D-E|E-F|F-A
cross,base-trapezoid,168,10,True,30,529,98,98,0,1.8685112100817365,14.292962235818338,23.067146233881072,14.182555425891199,1.4547999576914203,14.182555425891199,1.4210854715202004e-14,2,1,0.04483901491110774,0.011888811768595266,0.11000567228368313,2.4533472133981244,True,True,6.92266567098083e-15,2.220446049250313e-15,6.556898606395034e-15,True,0.21524043613620883,0.4993505740910072,True,A-E|B-B|C-B|D-A|D-C|E-D
rectangle-opposite,rhombus-ext,34,10,True,10,36,20,20,0,9.145146910096203,13.779001533794712,22.56016558246269,13.461164670016576,1.9303704603007903,13.461164670016576,2.1316282072803006e-14,2,1,0.044802972474871486,0.03990282164283372,0.10840960323459292,2.419696668460922,True,True,6.481123777657938e-15,5.321950685265336e-15,3.698892580885112e-15,True,0.40853405799163706,0.36990647383846204,True,A-A|A-B|B-C|C-D|D-A|D-D
two-triangles,central-parallelepiped,360,10,True,36,1704,198,198,0,1.5593781445565003,13.70714541254555,23.790525638261258,13.540997793696992,1.6298042178705492,13.540997793696992,1.4210854715202004e-14,1,1,0.04450983640146523,0.023312138265982343,0.10682779723515859,2.4000941336113715,True,True,9.135137496682432e-15,5.0545829564127004e-15,7.609331653965125e-15,True,0.05660086350271414,0.4431883781158899,True,A-B|B-E|C-A|D-C|E-C|F-D
3X2,vertical-parallelepiped,720,10,True,136,1498,462,462,0,1.7748439952590267,13.791951982761377,23.96252355704577,13.633793368221276,1.5297879331563826,13.633793368221276,1.4210854715202004e-14,5,1,0.04442364491195302,0.017870889190187814,0.10674907660448928,2.402978792399055,True,True,5.9580819677934555e-15,1.7763568394002505e-15,5.687116766346677e-15,True,0.05398926064880753,0.4355693119706838,True,A-D|B-C|C-E|D-A|E-F|F-B
hexagon,cross,360,10,True,8,1375,262,262,0,1.7067544456363655,14.543890006747622,23.307443888265023,14.46594600197423,0.9911704375067081,14.46594600197423,1.4210854715202004e-14,1,1,0.044189892136761375,0.01590468901344159,0.1070876602502212,2.423351926698537,True,True,7.246574307760865e-15,3.430544514566347e-15,6.383118636801184e-15,True,0.052972451291152654,0.5194900697183719,True,A-C|B-A|C-D|D-B|E-E|F-D
base-trapezoid,rhombus-int,78,10,True,12,413,25,25,0,2.2375576313811623,13.029150063738232,25.481023874046393,12.710569515471848,2.380967883258756,12.710569515471848,1.4210854715202004e-14,3,1,0.04417759712367889,0.02180322985669168,0.11408109148559882,2.582329029037483,True,True,2.1754989434097064e-14,1.7000918801699874e-14,1.357381026741138e-14,True,0.06974364723247728,0.41115190529900336,True,A-C|B-A|B-B|C-C|D-B|E-D
parallelepiped-int,3X2,180,10,True,52,616,74,74,0,1.6204663833889472,13.732081023303177,23.688071556673574,13.704662436940431,0.9271257930919345,13.704662436940431,1.5987211554602254e-14,2,1,0.04416581072811454,0.010331310678155275,0.10598814938160797,2.4096120165496933,True,True,1.0307446050681752e-14,6.783435154467055e-15,7.760699169073325e-15,True,0.05118028238256919,0.42827695480702754,True,A-A|B-C|B-E|C-D|C-F|D-B
central-trapezoid,pyramid,360,10,True,10,1152,251,251,0,1.953209236688639,12.863251533563217,25.33888454035201,12.707627712235794,1.4321964737174453,12.707627712235794,1.4210854715202004e-14,8,1,0.04409386584203129,0.012854284314573753,0.10656960862451104,2.4168805930127006,True,True,8.086381804916613e-15,7.207918618425617e-15,3.665444022903609e-15,True,0.13834593641938572,0.41981971932396717,True,A-D|B-C|C-F|D-A|D-E|E-B
rhombus-ext,arrow,78,10,True,6,319,45,45,0,1.8849037473120545,13.903188495866148,23.742686308011283,13.838316057182363,1.1778377315190987,13.838316057182363,1.4210854715202004e-14,1,1,0.04407448852589724,0.020063330302163448,0.10673297838178467,2.4216498466923926,True,True,1.5384632178696496,0.7277762586928899,1.3554374902668205,True,0.1032572795041736,0.45323801017551585,True,A-A|A-C|B-D|C-E|D-B|D-C
wave,pentagon,168,10,True,0,559,119,119,0,1.5339304650944465,14.1647683055812,23.54597602301538,14.091858574426084,1.190000451335631,14.091858574426084,1.5987211554602254e-14,6,1,0.0439546001579136,0.008920814635446498,0.1064536129899909,2.4218992462117743,True,True,0.13097540292809182,0.07550449512233602,0.10702162112628054,True,0.12032393230900072,0.35591057617214006,True,A-E|B-A|C-D|C-E|D-C|E-B
horizzontal-parallelepiped,arrow,360,10,True,46,896,247,247,0,1.7226213018632912,13.84346699872547,23.689399639599287,13.654287390668213,1.7054797545652844,13.654287390668213,1.4210854715202004e-14,2,1,0.043948895313495225,0.028981985348795494,0.10580896661914657,2.407545533611085,True,True,4.491946442396235e-15,2.5121479338940403e-15,3.723801229870909e-15,True,0.16622082587559467,0.42827695480702754,True,A-A|B-E|C-D|D-B|E-C|F-C
wave,cross,168,10,True,28,659,100,100,0,1.6628681822593763,14.557968079882906,22.977453835238006,14.495489119125553,1.0354619926065207,14.495489119125553,1.4210854715202004e-14,1,1,0.04392524177624604,0.006758090592101579,0.10651378057780002,2.4248877472406014,True,True,1.758503553725828e-14,1.2932072993408848e-14,1.1916163935586911e-14,True,0.05071673947113901,0.4475031594694418,True,A-D|B-C|C-A|C-D|D-B|E-E
pentagon,cross,168,10,True,1,806,116,116,0,1.7029312779683108,14.197988400549985,23.096522039368992,14.097698119026687,1.460131523678276,14.097698119026687,1.4210854715202004e-14,1,1,0.04390171967172726,0.01885921114118778,0.10622958405289473,2.41971350660568,True,True,1.5056932907784783e-14,5.8167634697480146e-15,1.3887998103633849e-14,True,0.0654221785506943,0.4312665152281575,True,A-C|B-D|C-B|D-E|E-A|E-D
3X2,3X2,720,10,True,268,486,414,414,0,1.6834612809774985,14.119316676372188,23.7280937332126,14.03685805678482,1.0656046823790297,14.03685805678482,1.4210854715202004e-14,4,1,0.0437631795796421,0.010121675514606066,0.10614145829095119,2.4253598415487714,True,True,2.0081197320795014e-14,9.869683261999333e-15,1.7488391525366623e-14,True,0.10170658773905028,0.4341882410243255,True,A-D|B-A|C-F|D-B|E-C|F-E
pyramid,2X3,720,10,True,64,1429,548,548,0,1.9166916500330087,15.012379798526187,21.990115802316453,14.597534297226757,2.67520395273737,14.578808536984758,1.5987211554602254e-14,6,1,0.04359704956471758,0.031060484583020014,0.11052102157911778,2.535057364720404,True,True,1.0322089227061201e-14,6.646518689688359e-15,7.897424600402098e-15,True,0.14957096626090166,0.32747907437451723,True,A-E|B-C|C-A|D-D|E-B|F-F
hexagon,3X2,720,10,True,96,2220,492,492,0,1.5606847265509358,13.9307409778541,24.000731233436454,13.86339460033149,1.230295673079787,13.86339460033149,1.4210854715202004e-14,1,1,0.04359210891764173,0.018589170321302535,0.10555690123992026,2.421468101929828,True,True,9.354522129784344e-15,4.672730884287665e-15,8.103867617357112e-15,True,0.056456766395305155,0.4836808458573047,True,A-E|B-C|C-A|D-F|E-B|F-D
horizzontal-parallelepiped,rhombus-int,180,10,True,44,521,105,105,0,2.1413147498579153,13.814640743239629,23.41951437491456,13.741137867286238,1.3441163210517406,13.741137867286238,1.4210854715202004e-14,1,1,0.04352896549906269,0.021606162650842753,0.10522517872624325,2.4173599698460344,True,True,6.439308497321267e-15,2.9200461713448316e-15,5.739165817511136e-15,True,0.05717736575661363,0.4375415187649024,True,A-D|B-C|C-B|D-C|E-B|F-A
pyramid,hexagon,720,10,True,0,2015,559,559,0,1.784267771365647,15.348090862336093,22.550961882387476,15.109762562723844,2.633527192999014,15.109762562723844,1.5987211554602254e-14,2,1,0.043496843454084735,0.026565415006495237,0.11059753156979003,2.5426564961325706,True,True,1.626391472806964e-14,1.0360231026219151e-14,1.2537166161668537e-14,True,0.08632266281757914,0.39527610412442066,True,A-E|B-F|C-B|D-D|E-A|F-C
central-parallelepiped,hexagon,360,10,True,68,1283,215,215,0,1.5287386732380084,13.737487104534864,23.703308189156225,13.67017323155303,1.3323101977503846,13.67017323155303,1.4210854715202004e-14,4,1,0.043429724716306135,0.016938992070740247,0.10487529752905343,2.4148275913357775,True,True,7.177547882247976e-15,6.767418417617613e-15,2.3914935841127266e-15,True,0.05030718583433825,0.39300248433366436,True,A-F|B-C|C-A|C-E|D-B|E-D
vertical-parallelepiped,rhombus-int,180,10,True,40,451,106,106,0,2.160067995709845,13.928079105940663,23.60529574849954,13.869839259542657,1.5222532031326281,13.869839259542657,1.4210854715202004e-14,1,1,0.043328317442418156,0.022904478851778556,0.10519852439608655,2.4279392924936856,True,True,7.434208813731994e-15,3.3620086685903117e-15,6.6305624496338216e-15,True,0.13881707081770853,0.47930655890500934,True,A-B|B-B|C-C|D-D|E-C|F-A
2X3,base-trapezoid,360,10,True,100,577,210,210,0,1.7570355818566512,14.751537001236807,21.297735281696706,14.7127224119351,1.6280474519636807,14.7127224119351,1.5987211554602254e-14,1,1,0.04314731978780528,0.038683421099747484,0.10379756543304043,2.4056549964982232,True,True,9.930136612989092e-15,8.881784197001252e-15,4.440892098500626e-15,True,0.14791625621687243,0.44904494826803076,True,A-B|B-D|C-B|D-A|E-C|F-E
rhombus-ext,2X3,180,10,True,52,294,97,97,0,1.827784133003651,13.846778822570407,23.122165776547025,13.693212938455781,1.1999335011485721,13.693212938455781,1.5987211554602254e-14,3,1,0.04308477296448142,0.022598807145612215,0.10378818481283256,2.4089295978974827,True,True,1.1708034669782271e-14,8.087572565011725e-15,8.465769063380676e-15,True,0.11002267832771204,0.4475031594694418,True,A-A|A-D|B-F|C-B|D-C|D-E
horizzontal-parallelepiped,3X2,720,10,True,148,1830,458,458,0,1.6928494010689834,13.852613816646693,23.788473678483445,13.713255819753714,1.6043734229738567,13.713255819753714,1.4210854715202004e-14,3,1,0.043078560716111304,0.022437763907946925,0.1035784899300054,2.404409251566922,True,True,8.692958106129785e-15,7.779301618879932e-15,3.879431267263233e-15,True,0.13830570016082208,0.4341882410243255,True,A-B|B-F|C-E|D-A|E-D|F-C
rhombus-ext,vertical-parallelepiped,180,10,True,44,547,87,87,0,2.0927642272691,13.835931729833215,23.309770965329562,13.759926995353943,1.3239473532829238,13.759926995353943,1.5987211554602254e-14,6,1,0.0430056866357671,0.020506845647899206,0.10452463342636702,2.4304840034674777,True,True,1.0704300373371068e-14,9.729507111180988e-15,4.463041323674983e-15,True,0.3716872128249586,0.4914337512598634,True,A-A|A-C|B-B|C-D|D-E|D-F
vertical-parallelepiped,3X2,720,10,True,136,1516,474,474,0,1.948043809918284,13.852509035301788,23.952486130027296,13.69815382703461,1.5878199877668768,13.69815382703461,1.4210854715202004e-14,1,1,0.04295984523251066,0.019672369729863762,0.10364171113937537,2.412525244875477,True,True,9.75654440874794e-15,5.658999810552735e-15,7.947696518113586e-15,True,0.12008825600660163,0.3846245126357791,True,A-F|B-A|C-B|D-C|E-D|F-E
3X2,central-parallelepiped,360,10,True,88,666,206,206,0,1.7999592798368698,13.90193757037607,23.73113969661266,13.74893790101213,1.8141728257008656,13.74893790101213,1.4210854715202004e-14,3,1,0.042756638591930525,0.016510720442323188,0.10329079079806835,2.4157837051662536,True,True,1.1572013564002101e-14,6.334659102846395e-15,9.684192892346472e-15,True,0.11883491840235728,0.3676539667191418,True,A-C|B-D|C-C|D-A|E-E|F-B
central-parallelepiped,two-triangles,360,10,True,36,1673,221,221,0,1.532840595641292,13.70344344503343,23.768965807270288,13.571081409661582,1.563349842236616,13.571081409661582,1.4210854715202004e-14,5,1,0.04261474225097112,0.02218140018779316,0.10259479944421246,2.4074954821972314,True,True,1.4696937660983267e-14,1.176836406102666e-14,8.803725571481906e-15,True,0.0667122630549902,0.43871064769360363,True,A-C|B-B|C-A|C-D|D-E|E-F
pyramid,pyramid,720,10,True,106,1355,514,514,0,1.5309862370691323,14.075542249675328,23.793663822908524,13.890067028642498,2.535842402307764,13.890067028642498,1.5987211554602254e-14,3,1,0.04259873306775684,0.01856065208070998,0.10890756468846108,2.5565916365454933,True,True,4.7207330545682824e-15,2.6645352591003757e-15,3.8968670012594065e-15,True,0.1365337183084537,0.4179157688864527,True,A-B|B-F|C-E|D-C|E-D|F-A
rhombus-int,pyramid,180,10,True,12,553,121,121,0,2.1114950083311133,12.941717879142438,25.35498277653378,12.762778438519875,1.2851767805832357,12.762778438519875,1.4210854715202004e-14,2,1,0.04233981387594724,0.01922210747396537,0.10241826732739186,2.4189588463348084,True,True,4.070144838902081e-15,3.076740298213702e-15,2.6645352591003757e-15,True,0.11002267832771204,0.4475031594694418,True,A-A|B-B|B-D|C-C|C-E|D-F
hexagon,rhombus-ext,180,10,True,40,600,99,99,0,1.6399068674893151,14.013500424227407,23.75776413951376,13.912501709691556,1.2524627034348597,13.912501709691556,1.2434497875801753e-14,2,1,0.04231136305856178,0.02026987389538175,0.10247403332237669,2.4219033827992194,True,True,7.398969417494248e-15,5.7325338392052244e-15,4.677905965641271e-15,True,0.052972451291152654,0.3902008642505306,True,A-D|B-A|C-B|D-C|E-D|F-A
rhombus-ext,pyramid,180,10,True,16,461,123,123,0,2.240305270279531,12.962915313056687,25.6814819252579,12.78642501508109,1.397118534148865,12.78642501508109,1.4210854715202004e-14,1,1,0.042309969137474694,0.020188868853876905,0.10236816415541307,2.4194809460341524,True,True,5.98700798429656e-15,4.013778272633079e-15,4.442279660508709e-15,True,0.2057413590396566,0.4179157688864527,True,A-D|A-F|B-B|C-A|D-C|D-E
rectangle-same,two-triangles,180,10,True,6,934,104,104,0,1.6293736993430215,12.686647730261903,25.495794972852995,12.36464900893286,2.528329355885007,12.361065933473592,1.4210854715202004e-14,10,1,0.0422635832759332,0.04627330344360799,0.10984663194553598,2.599084683103234,True,True,9.40238303193614e-15,8.036089979040633e-15,4.881194989754391e-15,True,0.3596782599221262,0.4652866157331114,True,A-A|A-C|B-D|C-B|C-F|D-E
vertical-parallelepiped,rhombus-ext,180,10,True,44,488,100,100,0,1.943410597508807,13.91949480773227,23.242977499525406,13.848105484728672,1.281242640645444,13.848105484728672,1.4210854715202004e-14,1,1,0.04223290358374588,0.021402664248659137,0.10203979103580309,2.4161206636778583,True,True,8.188600426433445e-15,7.32410687763558e-15,3.66205343881779e-15,True,0.06858181942565879,0.4804999201258812,True,A-C|B-D|C-A|D-D|E-A|F-B
triangle,2X3,90,10,True,30,125,48,48,0,1.7988222695249496,13.95188625497517,23.52962442251029,13.906623347585118,0.8690763289927593,13.906623347585118,1.2434497875801753e-14,2,1,0.042197781766710754,0.014501214385939525,0.10202209178197312,2.417712199802335,True,True,7.47303020789728e-15,3.7788300732058186e-15,6.447218296752528e-15,True,0.18632900272679512,0.48333701435588255,True,A-C|A-E|B-B|B-D|C-A|C-F
central-trapezoid,vertical-parallelepiped,360,10,True,36,1418,227,227,0,1.511085110561669,13.750365611515694,23.95701683567735,13.559437095964181,1.6983981327650706,13.559437095964181,1.4210854715202004e-14,3,1,0.04210568774399545,0.019998010667341984,0.10128011341419356,2.405378437943619,True,True,8.997602480567051e-15,6.060638241914243e-15,6.650226650194185e-15,True,0.2541559505323323,0.4652866157331114,True,A-C|B-D|C-F|D-A|D-B|E-E
hexagon,vertical-parallelepiped,720,10,True,124,1860,455,455,0,1.7150017956298587,13.722037889099333,23.767309023749238,13.562238407972012,1.4993207292058601,13.562238407972012,1.4210854715202004e-14,3,1,0.042069640022563935,0.026459147517756104,0.10145864224234429,2.4116831564978267,True,True,6.528640041021009e-15,3.853929388444262e-15,5.269759866835341e-15,True,0.12728525165533186,0.3515440624678419,True,A-C|B-B|C-A|D-D|E-F|F-E
rectangle-same,horizzontal-parallelepiped,180,10,True,26,535,109,109,0,1.7966509818168213,12.711541820475704,24.908301942999174,12.253885734019958,2.916329402086357,12.253694256579271,1.5987211554602254e-14,2,1,0.041957868129328654,0.05294128115402912,0.10821816908133397,2.579210381894718,True,True,1.0864313735514723e-14,8.021313332746002e-15,7.327471962526033e-15,True,0.07935193280394807,0.31140856846121034,True,A-A|A-F|B-D|C-B|C-C|D-E
3X2,pentagon,360,10,True,0,1705,276,276,0,1.5852096516898928,13.9346432515327,24.034918359886984,13.871908450310995,1.3122270881384452,13.871908450310995,1.4210854715202004e-14,3,1,0.04183782176731626,0.018017498496061924,0.1010040172694273,2.414179634665677,True,True,8.659739592076221e-15,7.53644380168212e-15,4.265337574760008e-15,True,0.07825636611121839,0.44047632408840137,True,A-E|B-B|C-E|D-A|E-C|F-D
pentagon,vertical-parallelepiped,360,10,True,0,1602,261,261,0,1.8206879769731465,13.282470987678316,24.213140029050205,13.035386646771553,1.6701676914418435,13.035386646771553,1.4210854715202004e-14,2,1,0.04175668779572987,0.03979308468610016,0.10098568705341163,2.4184314509672062,True,True,4.722119957827778e-15,4.071753348775326e-15,2.3914935841127266e-15,True,0.14749262368084873,0.3886873512957292,True,A-A|B-D|C-F|D-E|E-B|E-C
2X3,rhombus-int,180,10,True,64,431,77,77,0,3.1274330265167065,13.80308634966362,22.86319450403526,13.57679643186847,1.6948933785790323,13.57679643186847,1.5987211554602254e-14,3,1,0.04175387621778308,0.03329649226494163,0.10105101364811934,2.4201588643183616,True,True,1.182821529653071e-14,1.1438269376049144e-14,3.0120874459449864e-15,True,0.19201313609529408,0.45673777918439046,True,A-B|B-C|C-B|D-C|E-A|F-D
pyramid,horizzontal-parallelepiped,720,10,True,20,1959,572,572,0,1.7304918922463948,15.076367650640819,22.171338264292068,14.465047270505421,2.704530211846582,14.465047270505421,1.5987211554602254e-14,3,1,0.04167959280925977,0.028805495202010707,0.10575439150252205,2.5444944562290615,True,True,1.2434497875801753e-14,9.729507111180988e-15,7.742959950613002e-15,True,0.07688289203643753,0.32651322683833955,True,A-A|B-E|C-D|D-C|E-B|F-F
pyramid,pentagon,360,10,True,1,1402,282,282,0,1.9662703157513088,14.818146940064494,22.16466958045854,13.973405388889216,2.6688273264226354,13.973405388889216,1.5987211554602254e-14,11,1,0.04145440863533618,0.017192950461375804,0.1061687181336116,2.561095951640527,True,True,8.248590975149166e-15,4.351167857633658e-15,7.007609531788139e-15,True,0.2561330757810804,0.44672992321618066,True,A-B|B-D|C-E|D-E|E-C|F-A
parallelepiped-ext,cross,78,10,True,8,282,49,49,0,2.090227183376015,14.393589264428499,22.514266816617575,14.32606404988152,1.3099893672476923,14.32606404988152,1.4210854715202004e-14,2,1,0.04130655681980317,0.010083187093473502,0.10089078428879723,2.507735992008271,True,True,5.335251403664412e-15,2.625699824841293e-15,4.644416860073122e-15,True,0.21660646583585969,0.45336865794965664,True,A-A|A-C|B-D|C-D|D-B|D-E
two-triangles,cross,360,10,True,4,1645,247,247,0,1.7335807450408323,14.44312686771024,23.01994747703749,14.370290728217743,1.1028548325998755,14.370290728217743,1.4210854715202004e-14,10,1,0.041301644634544776,0.01143284730431112,0.09933823279499948,2.405188308455707,True,True,8.623289286447682e-15,7.879651002368916e-15,3.5031725904713724e-15,True,0.0562467356134167,0.36990647383846204,True,A-C|B-B|C-E|D-D|E-D|F-A
cross,arrow,168,10,True,12,754,95,95,0,1.5295291224988852,13.03120114359978,24.58470139716824,12.90575094830791,1.4909642325967667,12.90575094830791,1.3322676295501878e-14,1,1,0.04123603183793805,0.010720462808753016,0.100889210949861,2.4466275355098723,True,True,1.2300950466638963e-14,1.067893742893049e-14,6.105217258353122e-15,True,0.055703953154907095,0.4179157688864527,True,A-E|B-C|C-C|D-B|D-D|E-A
vertical-parallelepiped,two-triangles,720,10,True,64,2891,432,432,0,1.53412308929043,13.70124602600677,24.050962742495827,13.557479119934488,1.593383228316494,13.557479119934488,1.4210854715202004e-14,5,1,0.04111628028035861,0.029581082951888066,0.0992887950225863,2.4148292196076135,True,True,8.880047281399105e-15,2.8585058849738646e-15,8.407388644844094e-15,True,0.06389320095320437,0.4652866157331114,True,A-C|B-F|C-A|D-E|E-B|F-D
central-parallelepiped,3X2,360,10,True,88,653,204,204,0,1.6572123797401492,13.95797698579551,23.731943743748648,13.760906060259826,1.8307764634494603,13.760906060259826,1.4210854715202004e-14,2,1,0.04104719770120406,0.016516520644452103,0.09915252014730609,2.4155734301052565,True,True,1.535664440772828,0.5490354972964404,1.4341636229393677,True,0.22396553977378938,0.42827695480702754,True,A-D|B-F|C-A|C-C|D-E|E-B
pyramid,trapezoid-ext,180,10,True,13,503,125,125,0,1.8756397769991813,16.330861304014125,21.722793080986317,16.265179620489047,2.608694734263424,16.265179620489047,1.5987211554602254e-14,2,1,0.0409484148211054,0.009847540387979326,0.10478140598523944,2.5588635468065446,True,True,8.379058453350832e-15,8.140289677804162e-15,1.9860273225978185e-15,True,0.10857512284706348,0.5104643952920104,True,A-B|B-D|C-A|D-C|E-D|F-A
base-trapezoid,two-triangles,360,10,True,12,1171,260,260,0,1.8547299703379858,12.870770292161856,25.77490446419627,12.67777111632602,2.3520717695332816,12.67777111632602,1.4210854715202004e-14,3,1,0.04089015564960254,0.02743852193932317,0.10618750304768097,2.5968965233986125,True,True,7.229674816111308e-15,3.972442522218699e-15,6.040521364450491e-15,True,0.23904449376922268,0.43871064769360363,True,A-C|B-A|B-D|C-E|D-B|E-F
central-trapezoid,rectangle-same,78,10,True,4,334,48,48,0,2.4509075144688106,14.659892078311403,21.709868629591252,14.445647729245952,1.9654796070778495,14.445647729245952,1.4210854715202004e-14,3,1,0.040474201943257584,0.032211131141009666,0.09726781780843301,2.403205329281024,True,True,3.6660169582598094e-14,2.4506585837157785e-14,2.7265276166414817e-14,True,0.13155853205186624,0.41981971932396717,True,A-C|B-C|C-D|D-A|D-B|E-A
cross,central-parallelepiped,168,10,True,30,328,102,102,0,1.8062631267245894,13.202210497422232,24.59798914180649,13.11990396322265,1.4622396057906073,13.11990396322265,1.2434497875801753e-14,1,1,0.040467973421983675,0.0132746472760964,0.09921166159030378,2.4516093394587535,True,True,8.854376646841823e-15,4.206503768814687e-15,7.791361360319882e-15,True,0.17055892128979422,0.4179157688864527,True,A-E|B-C|C-D|D-A|D-C|E-B
wave,two-triangles,360,10,True,32,1016,248,248,0,1.5068959255584844,13.930543553552333,23.639269256099883,13.884805099844836,0.9469360982276736,13.884805099844836,1.4210854715202004e-14,6,1,0.03987220768552007,0.006340828479004942,0.09641613400107782,2.418128806950716,True,True,9.00278365595127e-15,7.544058506457047e-15,4.912972095078126e-15,True,0.054991727625357804,0.5141693843650431,True,A-A|B-C|C-D|C-E|D-B|E-F
3X2,horizzontal-parallelepiped,720,10,True,148,1671,451,451,0,1.6485496729702764,13.859484694286339,23.77183298985997,13.725696067519962,1.6458770494966708,13.725696067519962,1.4210854715202004e-14,1,1,0.03982840323610936,0.022599750811664272,0.0953421242102431,2.406913541977798,True,True,9.237990016487684e-15,8.593757770175113e-15,3.3893637946200144e-15,True,0.08096940055903461,0.3676539667191418,True,A-D|B-A|C-F|D-E|E-C|F-B
rectangle-opposite,two-triangles,180,10,True,28,835,97,97,0,1.750146921161677,13.550165937286268,23.54380586385016,13.406484839617114,1.5049905750246648,13.406484839617114,1.4210854715202004e-14,4,1,0.03965367701452715,0.040295218452513354,0.09426926770401578,2.388358701841276,True,True,6.9338301331197446e-15,5.186102565666857e-15,4.602427673885057e-15,True,0.05203632867502829,0.3926817942954417,True,A-B|A-E|B-C|C-F|D-A|D-D
central-trapezoid,rhombus-int,78,10,True,2,242,61,61,0,1.9442184407596828,13.98266254457908,23.600432128175864,13.882328578117594,1.1441484289828612,13.882328578117594,1.2434497875801753e-14,1,1,0.03945764112084143,0.011911804217747837,0.0954817282810745,2.428253992173879,True,True,5.760335218184685e-15,4.782987168225453e-15,3.210061615366513e-15,True,0.08911753969340183,0.4944694914980932,True,A-B|B-B|C-D|D-A|D-C|E-C
rectangle-same,vertical-parallelepiped,180,10,True,32,455,103,103,0,2.120413766705951,12.77699300148285,25.26482896657115,12.326201168884555,2.855041439177188,12.326201168884555,1.5987211554602254e-14,4,1,0.039418831301901984,0.059659882181412216,0.10123919614590557,2.5682952234309573,True,True,1.0426643443638546e-14,7.300507852813707e-15,7.444291678311382e-15,True,0.05194102651214602,0.3926817942954417,True,A-B|A-C|B-D|C-E|C-F|D-A
